id,cltv
95150,80752.86194
95151,122668.3088
95152,51589.66162
95153,122668.3088
95154,52267.2408
95155,114353.4994
95156,51688.33213
95157,107186.8916
95158,77493.56375
95159,77474.78647
95160,106999.4762
95161,114353.4994
95162,51580.81207
95163,115767.4684
95164,114929.3645
95165,122559.4252
95166,128917.1826
95167,50509.08734
95168,84379.34701
95169,52988.40699
95170,52891.03649
95171,107093.534
95172,90743.15493
95173,129296.8727
95174,109617.6103
95175,43761.62894
95176,80680.46719
95177,122559.4252
95178,116591.9959
95179,114929.3645
95180,44491.07779
95181,51318.87816
95182,122668.3088
95183,51710.88855
95184,109422.9977
95185,114353.4994
95186,109328.1195
95187,101083.1255
95188,122559.4252
95189,109617.6103
95190,44888.1995
95191,122559.4252
95192,50938.84835
95193,107738.1682
95194,107738.1682
95195,115143.4409
95196,52006.61064
95197,52757.80993
95198,115029.553
95199,122668.3088
95200,107658.7717
95201,107579.2878
95202,52749.72173
95203,52203.58782
95204,122559.4252
95205,43680.28322
95206,52845.72635
95207,114929.3645
95208,122559.4252
95209,53740.64473
95210,122559.4252
95211,43515.60424
95212,44894.88389
95213,114453.1859
95214,123005.2201
95215,122559.4252
95216,44789.27959
95217,51837.67729
95218,109219.5568
95219,109450.9332
95220,122668.3088
95221,123005.2201
95222,122668.3088
95223,125330.4728
95224,43439.26763
95225,52749.72173
95226,84574.13216
95227,109165.113
95228,44495.87764
95229,51573.3254
95230,122668.3088
95231,52444.61973
95232,123005.2201
95233,122559.4252
95234,109740.7493
95235,114353.4994
95236,44684.46398
95237,52321.82495
95238,51782.32335
95239,110559.4079
95240,90743.15493
95241,122896.0374
95242,109310.2798
95243,44661.88744
95244,77493.56375
95245,51447.16432
95246,51459.72794
95247,109740.7493
95248,110828.2385
95249,52692.38978
95250,43481.17323
95251,43818.66063
95252,122559.4252
95253,109450.9332
95254,100653.7046
95255,51980.9669
95256,128629.0863
95257,51935.83959
95258,77563.09889
95259,115664.7102
95260,101534.691
95261,121185.7351
95262,52550.9838
95263,52598.79634
95264,51463.49856
95265,52588.83121
95266,80752.86194
95267,109994.7685
95268,94521.95278
95269,114929.3645
95270,53417.92263
95271,128869.9408
95272,120785.675
95273,88555.63927
95274,122559.4252
95275,122559.4252
95276,115029.553
95277,84132.05576
95278,115559.5903
95279,98325.78765
95280,109235.3316
95281,51215.46765
95282,43799.57153
95283,109617.6103
95284,52328.98791
95285,77544.30476
95286,114453.1859
95287,101518.8096
95288,52595.24034
95289,122668.3088
95290,52595.24034
95291,52652.46599
95292,122896.0374
95293,123005.2201
95294,106995.3086
95295,114453.1859
95296,128903.5933
95297,85328.45388
95298,88092.75119
95299,52318.48726
95300,107475.1963
95301,130218.178
95302,45095.56037
95303,51641.04512
95304,51318.87816
95305,114453.1859
95306,122668.3088
95307,115029.553
95308,51993.53755
95309,115160.1715
95310,43545.22894
95311,122668.3088
95312,122559.4252
95313,93066.27194
95314,107268.2503
95315,123005.2201
95316,51458.95757
95317,51447.16432
95318,114929.3645
95319,129850.0025
95320,44546.53035
95321,114566.5031
95322,122668.3088
95323,123005.2201
95324,51635.54778
95325,122668.3088
95326,52095.73297
95327,85375.25326
95328,101361.3739
95329,109165.113
95330,52387.40275
95331,114453.1859
95332,109740.7493
95333,52668.11
95334,122559.4252
95335,89142.86257
95336,101356.471
95337,114929.3645
95338,114453.1859
95339,93754.40756
95340,109042.6199
95341,122668.3088
95342,122668.3088
95343,114353.4994
95344,51398.709
95345,122559.4252
95346,122083.8441
95347,125330.4728
95348,123005.2201
95349,123005.2201
95350,52362.84909
95351,53402.69094
95352,115243.816
95353,122896.0374
95354,114673.9932
95355,101737.2911
95356,115029.553
95357,114929.3645
95358,109454.1722
95359,44451.64624
95360,109647.6112
95361,90586.40458
95362,109740.7493
95363,43749.02872
95364,122668.3088
95365,51447.16432
95366,88555.63927
95367,122559.4252
95368,51652.32407
95369,115029.553
95370,122668.3088
95371,88555.63927
95372,121607.6842
95373,122559.4252
95374,44505.92611
95375,51652.32407
95376,122896.0374
95377,80752.86194
95378,101551.6012
95379,52362.57966
95380,122559.4252
95381,122559.4252
95382,109042.6199
95383,109960.9568
95384,107174.8218
95385,122896.0374
95386,123005.2201
95387,51821.33601
95388,122699.196
95389,77493.56375
95390,116591.9959
95391,53159.06167
95392,114929.3645
95393,122668.3088
95394,122668.3088
95395,52375.60019
95396,110346.5233
95397,52379.05461
95398,52507.82229
95399,107738.1682
95400,122668.3088
95401,51668.78516
95402,115143.4409
95403,114353.4994
95404,107372.1414
95405,114929.3645
95406,122896.0374
95407,84132.05576
95408,52472.63579
95409,88092.75119
95410,52661.98905
95411,122896.0374
95412,115767.4684
95413,123005.2201
95414,114673.9932
95415,115243.816
95416,129850.0025
95417,51884.29171
95418,77493.56375
95419,122668.3088
95420,114453.1859
95421,109740.7493
95422,52321.82495
95423,122668.3088
95424,52396.36047
95425,84132.05576
95426,114929.3645
95427,84326.27005
95428,53191.13552
95429,90743.15493
95430,122559.4252
95431,52820.84721
95432,51678.2106
95433,52746.07058
95434,80660.9177
95435,101084.7069
95436,123005.2201
95437,122559.4252
95438,115029.553
95439,51687.19973
95440,43478.14671
95441,51862.61049
95442,114929.3645
95443,114929.3645
95444,121607.6842
95445,101527.6735
95446,51827.71452
95447,107552.2868
95448,114353.4994
95449,43818.66063
95450,50176.72877
95451,109450.9332
95452,52175.41143
95453,107552.2868
95454,114353.4994
95455,51539.61903
95456,51725.73598
95457,122668.3088
95458,52143.77857
95459,123005.2201
95460,44767.50597
95461,52857.09815
95462,114453.1859
95463,122896.0374
95464,77563.09889
95465,122559.4252
95466,51693.84287
95467,114453.1859
95468,52111.98619
95469,84132.05576
95470,114353.4994
95471,51724.26549
95472,122896.0374
95473,114673.9932
95474,109934.6948
95475,114673.9932
95476,44504.96682
95477,115029.553
95478,101737.2911
95479,114574.1144
95480,122668.3088
95481,108296.1703
95482,52668.95346
95483,100653.7046
95484,77645.86781
95485,77503.75251
95486,50312.71274
95487,43752.22354
95488,122896.0374
95489,101534.691
95490,77493.56375
95491,52482.48637
95492,115029.553
95493,51838.20104
95494,115029.553
95495,52495.98683
95496,52444.61973
95497,102183.0216
95498,51710.88855
95499,122559.4252
95500,109617.6103
95501,115029.553
95502,109740.7493
95503,51652.32407
95504,43571.4339
95505,122668.3088
95506,53986.25382
95507,129850.0025
95508,101211.0259
95509,123005.2201
95510,52586.22284
95511,50264.2763
95512,123005.2201
95513,77544.30476
95514,109331.3548
95515,43885.32227
95516,128974.4281
95517,114929.3645
95518,84326.27005
95519,115029.553
95520,122896.0374
95521,114453.1859
95522,109617.6103
95523,122668.3088
95524,123005.2201
95525,51589.66162
95526,52175.41143
95527,51906.21921
95528,51617.71085
95529,88296.10853
95530,109042.6199
95531,107208.5788
95532,51617.71085
95533,122668.3088
95534,109740.7493
95535,122559.4252
95536,44524.09863
95537,51573.8487
95538,43649.2126
95539,88555.63927
95540,122668.3088
95541,88555.63927
95542,81071.11353
95543,122668.3088
95544,51884.29171
95545,84132.05576
95546,122559.4252
95547,101356.471
95548,44637.42727
95549,123005.2201
95550,50176.72877
95551,124861.3705
95552,85569.23965
95553,51195.23491
95554,122559.4252
95555,116890.7029
95556,114353.4994
95557,114453.1859
95558,123005.2201
95559,52287.69129
95560,121087.6473
95561,101716.7869
95562,114353.4994
95563,52661.98905
95564,122559.4252
95565,107093.534
95566,51573.3254
95567,115559.5903
95568,123005.2201
95569,109042.6199
95570,100827.6631
95571,100506.2519
95572,51373.92395
95573,51365.72824
95574,107644.3303
95575,51520.28465
95576,129589.6075
95577,119396.3313
95578,129681.1987
95579,52739.97004
95580,115251.4723
95581,84326.27005
95582,114929.3645
95583,123005.2201
95584,92926.2535
95585,101525.9899
95586,43545.22894
95587,51617.31521
95588,114353.4994
95589,100050.134
95590,114929.3645
95591,88092.75119
95592,122896.0374
95593,106903.8201
95594,121607.6842
95595,123005.2201
95596,44606.84259
95597,44590.87719
95598,122559.4252
95599,43420.12113
95600,101882.8831
95601,122668.3088
95602,107174.8218
95603,122559.4252
95604,100475.3569
95605,53473.257
95606,122896.0374
95607,53406.28474
95608,51549.34832
95609,107278.6224
95610,109219.5568
95611,88092.75119
95612,52850.18043
95613,115029.553
95614,51641.04512
95615,43590.74253
95616,129021.5282
95617,115029.553
95618,90743.15493
95619,114929.3645
95620,114353.4994
95621,115664.7102
95622,122668.3088
95623,115029.553
95624,51851.83124
95625,122896.0374
95626,122896.0374
95627,51215.46765
95628,129465.1763
95629,109165.113
95630,128715.9791
95631,114453.1859
95632,77493.56375
95633,109454.1722
95634,53121.50678
95635,109740.7493
95636,101272.7235
95637,84132.05576
95638,53039.6353
95639,51957.8074
95640,100724.5406
95641,114453.1859
95642,107453.6408
95643,123005.2201
95644,115969.0268
95645,122668.3088
95646,107644.3303
95647,52496.51224
95648,109313.0576
95649,115029.553
95650,107644.3303
95651,52955.01904
95652,51240.30074
95653,77563.09889
95654,84132.05576
95655,43583.73299
95656,100669.1978
95657,43525.17902
95658,123005.2201
95659,122668.3088
95660,123005.2201
95661,51248.35194
95662,114453.1859
95663,123005.2201
95664,109696.3522
95665,129974.8036
95666,109617.6103
95667,101980.4457
95668,109647.6112
95669,114566.5031
95670,51652.32407
95671,107492.4573
95672,100293.2493
95673,84379.34701
95674,108871.3945
95675,115243.816
95676,109454.1722
95677,114929.3645
95678,123005.2201
95679,122896.0374
95680,122668.3088
95681,122896.0374
95682,115151.0905
95683,50082.12673
95684,53231.18278
95685,114453.1859
95686,101270.4487
95687,107938.8497
95688,122559.4252
95689,51675.12272
95690,52901.21859
95691,109358.0411
95692,51652.32407
95693,107644.3303
95694,43694.04757
95695,51485.28869
95696,52307.12815
95697,51827.71452
95698,52714.43848
95699,122896.0374
95700,52472.63579
95701,100652.9276
95702,109740.7493
95703,123005.2201
95704,115160.1715
95705,77563.09889
95706,115767.4684
95707,53455.50872
95708,93066.27194
95709,51775.59124
95710,122668.3088
95711,52364.31862
95712,114353.4994
95713,51668.7018
95714,122896.0374
95715,114566.5031
95716,122668.3088
95717,122668.3088
95718,52577.01607
95719,122668.3088
95720,101535.5989
95721,88092.75119
95722,84132.05576
95723,44500.64106
95724,115251.4723
95725,43760.33734
95726,115151.0905
95727,107644.3303
95728,123005.2201
95729,51318.87816
95730,52507.82229
95731,114353.4994
95732,53045.79947
95733,101536.5556
95734,123005.2201
95735,116083.4124
95736,52492.91549
95737,43907.98099
95738,52421.69555
95739,114453.1859
95740,109165.113
95741,115767.4684
95742,53664.37315
95743,124959.0408
95744,100769.5354
95745,101525.9899
95746,129465.1763
95747,44614.29931
95748,43746.73435
95749,107468.2166
95750,51607.90886
95751,52561.4918
95752,121018.6608
95753,43818.78411
95754,80752.86194
95755,115029.553
95756,53778.79792
95757,50312.71274
95758,122559.4252
95759,52739.97004
95760,50474.14784
95761,101526.8898
95762,128869.9408
95763,115398.4331
95764,122668.3088
95765,114929.3645
95766,115151.0905
95767,109450.9332
95768,109331.3548
95769,106903.8201
95770,122559.4252
95771,107268.2503
95772,122559.4252
95773,115151.0905
95774,109811.3382
95775,51811.93402
95776,52780.36532
95777,114929.3645
95778,121479.1759
95779,53176.36205
95780,115457.0166
95781,51804.84855
95782,44658.10951
95783,43553.36508
95784,108642.4931
95785,114929.3645
95786,50377.65161
95787,122559.4252
95788,80752.86194
95789,107738.1682
95790,43454.09573
95791,43656.65295
95792,115767.4684
95793,51782.72026
95794,116083.4124
95795,52260.36061
95796,122559.4252
95797,51318.48482
95798,52472.63579
95799,77938.65125
95800,43375.26758
95801,51826.18743
95802,51930.8
95803,108837.9281
95804,52611.7093
95805,43544.57798
95806,115029.553
95807,51589.66162
95808,52879.22793
95809,53784.87705
95810,51573.23609
95811,114353.4994
95812,52444.21775
95813,115243.816
95814,107186.8916
95815,105624.6589
95816,123005.2201
95817,114566.5031
95818,109331.3548
95819,114353.4994
95820,44112.03346
95821,108837.9281
95822,114929.3645
95823,122668.3088
95824,52260.36061
95825,123005.2201
95826,122668.3088
95827,125942.13
95828,115767.4684
95829,116591.9959
95830,50176.72877
95831,115664.7102
95832,122559.4252
95833,122896.0374
95834,122896.0374
95835,88296.10853
95836,122668.3088
95837,121613.9902
95838,122896.0374
95839,43664.8989
95840,44904.70183
95841,122356.116
95842,44039.89069
95843,44774.98954
95844,115029.553
95845,122559.4252
95846,123005.2201
95847,114574.1144
95848,50225.08085
95849,77563.09889
95850,102450.561
95851,123005.2201
95852,107844.8371
95853,53514.77311
95854,109740.7493
95855,43698.79021
95856,107834.5708
95857,44723.00456
95858,115151.0905
95859,115029.553
95860,51360.62191
95861,123005.2201
95862,107440.3833
95863,52364.31862
95864,51635.07557
95865,122927.7451
95866,122668.3088
95867,51215.46765
95868,107088.5807
95869,88092.75119
95870,115961.0415
95871,122559.4252
95872,53096.55599
95873,52329.69193
95874,52232.9521
95875,44765.86176
95876,52321.82495
95877,80752.86194
95878,101270.4487
95879,114574.1144
95880,115664.7102
95881,93754.40756
95882,115143.4409
95883,120915.5011
95884,51621.37739
95885,44602.10311
95886,88092.75119
95887,52356.48493
95888,123005.2201
95889,123005.2201
95890,51510.39627
95891,44546.53035
95892,89297.11502
95893,109454.1722
95894,88296.10853
95895,122559.4252
95896,51942.14223
95897,77493.56375
95898,50099.23115
95899,122448.2937
95900,43650.77815
95901,51573.23609
95902,114353.4994
95903,109165.113
95904,121842.2943
95905,50086.55879
95906,115029.553
95907,44423.49601
95908,52396.20048
95909,122668.3088
95910,44532.31775
95911,107278.6224
95912,52963.95267
95913,114453.1859
95914,52375.60019
95915,94521.95278
95916,52095.03209
95917,129011.4273
95918,109740.7493
95919,80660.9177
95920,122668.3088
95921,44465.7495
95922,77796.00008
95923,51459.72794
95924,122668.3088
95925,77645.86781
95926,122668.3088
95927,109647.6112
95928,44688.64966
95929,122668.3088
95930,51512.28502
95931,114353.4994
95932,115664.7102
95933,51573.23609
95934,43684.00366
95935,51652.32407
95936,114353.4994
95937,122668.3088
95938,122668.3088
95939,122668.3088
95940,84326.27005
95941,85227.77546
95942,121282.1572
95943,52133.92236
95944,51318.87816
95945,122896.0374
95946,115767.4684
95947,101356.471
95948,114666.3753
95949,128310.9398
95950,44849.92049
95951,94521.95278
95952,109934.6948
95953,44546.53035
95954,77474.78647
95955,109740.7493
95956,115143.4409
95957,107372.1414
95958,122896.0374
95959,53371.24981
95960,51520.28465
95961,122559.4252
95962,52503.47193
95963,77493.56375
95964,121100.4125
95965,44546.53035
95966,122896.0374
95967,128974.4281
95968,43552.714
95969,109454.1722
95970,52800.52053
95971,51943.1192
95972,89783.97138
95973,122896.0374
95974,129021.5282
95975,109617.6103
95976,51879.00056
95977,52375.19875
95978,50225.08085
95979,115151.0905
95980,128629.0863
95981,114353.4994
95982,114929.3645
95983,122559.4252
95984,52689.41069
95985,77474.78647
95986,51865.89867
95987,80680.46719
95988,44391.89672
95989,129617.4639
95990,53672.0652
95991,51318.87816
95992,51805.05782
95993,52708.10306
95994,114929.3645
95995,52329.45414
95996,110346.5233
95997,85328.45388
95998,84326.27005
95999,80733.29491
96000,77645.86781
96001,122668.3088
96002,115874.967
96003,115767.4684
96004,51745.75754
96005,129465.1763
96006,101882.8831
96007,51599.29143
96008,52060.68014
96009,50082.12673
96010,109219.5568
96011,122896.0374
96012,51363.65985
96013,44765.76561
96014,114929.3645
96015,109116.7694
96016,109811.3382
96017,107738.1682
96018,43575.50237
96019,114929.3645
96020,102003.6636
96021,122559.4252
96022,114453.1859
96023,109023.4365
96024,114929.3645
96025,107552.2868
96026,107268.2503
96027,121139.6628
96028,99857.48522
96029,115664.7102
96030,122668.3088
96031,109165.113
96032,44556.48158
96033,90743.15493
96034,109454.1722
96035,114574.1144
96036,123005.2201
96037,50225.08085
96038,52598.79634
96039,109331.3548
96040,77474.78647
96041,94521.95278
96042,122668.3088
96043,115151.0905
96044,52964.35863
96045,107453.6408
96046,116591.9959
96047,88296.10853
96048,122559.4252
96049,114566.5031
96050,122668.3088
96051,114353.4994
96052,116220.3322
96053,122668.3088
96054,115251.4723
96055,101357.7636
96056,90743.15493
96057,114929.3645
96058,122668.3088
96059,122896.0374
96060,50469.68148
96061,101172.9214
96062,44776.49839
96063,88296.10853
96064,114673.9932
96065,80680.46719
96066,51958.03331
96067,114574.1144
96068,51482.37486
96069,43828.20382
96070,109331.3548
96071,51939.61414
96072,52423.20195
96073,122559.4252
96074,114353.4994
96075,53059.74374
96076,51740.36249
96077,77563.09889
96078,115029.553
96079,51378.45132
96080,114673.9932
96081,114929.3645
96082,122896.0374
96083,44733.29408
96084,123005.2201
96085,114566.5031
96086,88092.75119
96087,101723.5445
96088,114929.3645
96089,122668.3088
96090,115029.553
96091,51992.45062
96092,122896.0374
96093,122559.4252
96094,52364.31862
96095,51907.19275
96096,52669.47662
96097,122896.0374
96098,116072.0554
96099,101084.7069
96100,107088.2812
96101,122559.4252
96102,101347.7773
96103,122668.3088
96104,109328.1195
96105,110828.2385
96106,115151.0905
96107,121139.6628
96108,108871.3945
96109,100989.5494
96110,107644.3303
96111,44651.67342
96112,114453.1859
96113,80752.86194
96114,110559.4079
96115,44663.70391
96116,107759.7807
96117,115029.553
96118,107174.8218
96119,122896.0374
96120,114353.4994
96121,114453.1859
96122,51648.61171
96123,52923.29983
96124,122668.3088
96125,52232.9521
96126,51877.52345
96127,52749.72173
96128,107208.5788
96129,51954.74672
96130,109454.1722
96131,129252.9977
96132,53933.74676
96133,114353.4994
96134,109450.9332
96135,114353.4994
96136,53030.28244
96137,52191.14694
96138,80752.86194
96139,122896.0374
96140,123005.2201
96141,114453.1859
96142,51349.07829
96143,81143.85881
96144,88092.75119
96145,52749.31742
96146,114453.1859
96147,51900.74299
96148,114453.1859
96149,52444.61973
96150,109023.4365
96151,115029.553
96152,122668.3088
96153,51804.93826
96154,88092.75119
96155,109331.3548
96156,123005.2201
96157,128946.9004
96158,110559.4079
96159,109450.9332
96160,114566.5031
96161,122559.4252
96162,44808.37145
96163,52175.41143
96164,101614.5894
96165,77563.09889
96166,115029.553
96167,101270.4487
96168,53413.32505
96169,122559.4252
96170,122559.4252
96171,51368.39048
96172,114353.4994
96173,43761.62894
96174,122559.4252
96175,51668.7018
96176,122896.0374
96177,109506.9161
96178,114929.3645
96179,51617.71085
96180,44616.41254
96181,51768.01931
96182,123005.2201
96183,130973.5216
96184,115262.4815
96185,52055.54481
96186,51604.64131
96187,88092.75119
96188,114673.9932
96189,43761.62894
96190,44726.04821
96191,88092.75119
96192,44613.71684
96193,109740.7493
96194,122668.3088
96195,100645.079
96196,80752.86194
96197,109165.113
96198,51520.28465
96199,80660.9177
96200,114453.1859
96201,109165.113
96202,109042.6199
96203,84326.27005
96204,80680.46719
96205,121607.6842
96206,51513.56647
96207,122559.4252
96208,122559.4252
96209,52241.71186
96210,115029.553
96211,51949.16582
96212,109165.113
96213,122668.3088
96214,109740.7493
96215,51243.70865
96216,88296.10853
96217,123005.2201
96218,52474.34118
96219,109617.6103
96220,80733.29491
96221,43552.98085
96222,52115.31145
96223,107738.1682
96224,107552.2868
96225,51883.89313
96226,122896.0374
96227,77493.56375
96228,115029.553
96229,114453.1859
96230,122668.3088
96231,123005.2201
96232,107201.728
96233,43737.2089
96234,88092.75119
96235,122668.3088
96236,109219.5568
96237,123005.2201
96238,122668.3088
96239,107300.1428
96240,44532.31775
96241,114929.3645
96242,52321.82495
96243,122668.3088
96244,44862.22085
96245,123005.2201
96246,122559.4252
96247,44849.92049
96248,114453.1859
96249,107110.0629
96250,122668.3088
96251,43506.57946
96252,53079.7918
96253,123005.2201
96254,116591.9959
96255,122559.4252
96256,44523.71915
96257,52837.71947
96258,101172.9214
96259,116695.578
96260,122668.3088
96261,123005.2201
96262,122668.3088
96263,122668.3088
96264,115029.553
96265,122668.3088
96266,80752.86194
96267,53706.52681
96268,109740.7493
96269,114929.3645
96270,107184.4021
96271,77563.09889
96272,122668.3088
96273,52147.04723
96274,124628.0079
96275,129252.9977
96276,128381.4489
96277,114353.4994
96278,122668.3088
96279,84132.05576
96280,44628.05467
96281,101252.412
96282,109430.2672
96283,43495.23911
96284,52110.24064
96285,52379.05461
96286,122559.4252
96287,52438.98123
96288,115262.4815
96289,114353.4994
96290,52495.98683
96291,52938.61774
96292,52015.96606
96293,107458.6109
96294,53549.63496
96295,52368.1544
96296,122668.3088
96297,114929.3645
96298,107644.3303
96299,123005.2201
96300,52547.21359
96301,114453.1859
96302,115029.553
96303,101084.7069
96304,115029.553
96305,95273.07675
96306,109617.6103
96307,77576.25846
96308,43566.5812
96309,115662.9006
96310,50176.72877
96311,122668.3088
96312,51954.74672
96313,44509.89319
96314,122559.4252
96315,52664.76146
96316,43448.50537
96317,88092.75119
96318,109165.113
96319,102003.6636
96320,43596.64328
96321,94521.95278
96322,122668.3088
96323,43431.25694
96324,88092.75119
96325,109740.7493
96326,80680.46719
96327,51617.71085
96328,101092.9432
96329,129465.1763
96330,114353.4994
96331,107208.5788
96332,115243.816
96333,122896.0374
96334,94431.50793
96335,88092.75119
96336,44767.50597
96337,122044.2577
96338,128702.411
96339,123005.2201
96340,114353.4994
96341,43533.08932
96342,51822.81153
96343,88296.10853
96344,93754.40756
96345,122668.3088
96346,114929.3645
96347,51603.92266
96348,114929.3645
96349,109023.4365
96350,115664.7102
96351,52037.71138
96352,94521.95278
96353,122559.4252
96354,51555.54523
96355,129607.3163
96356,114929.3645
96357,109331.3548
96358,114929.3645
96359,114353.4994
96360,114673.9932
96361,107852.0018
96362,122896.0374
96363,90743.15493
96364,123005.2201
96365,50439.90637
96366,52128.48113
96367,44605.58001
96368,51654.03385
96369,115767.4684
96370,50312.71274
96371,43818.66063
96372,51838.17224
96373,44744.96297
96374,116591.9959
96375,109454.1722
96376,115243.816
96377,122021.1146
96378,43590.74253
96379,115029.553
96380,115029.553
96381,114929.3645
96382,44628.05467
96383,52739.97004
96384,122668.3088
96385,52611.7093
96386,114566.5031
96387,114453.1859
96388,102451.8676
96389,43493.56852
96390,115664.7102
96391,122668.3088
96392,44684.99203
96393,107186.8916
96394,114574.1144
96395,115029.553
96396,109740.7493
96397,44723.00456
96398,121977.0371
96399,123005.2201
96400,121018.6608
96401,43461.1528
96402,51804.84855
96403,53426.3397
96404,109647.6112
96405,114929.3645
96406,52857.09815
96407,100653.7046
96408,49661.15807
96409,114929.3645
96410,114353.4994
96411,109310.2798
96412,114353.4994
96413,51652.32407
96414,122559.4252
96415,84326.27005
96416,53426.3397
96417,129850.0025
96418,43524.52836
96419,51539.61903
96420,77563.09889
96421,114353.4994
96422,122896.0374
96423,80752.86194
96424,122668.3088
96425,43627.67648
96426,107738.1682
96427,114929.3645
96428,109331.3548
96429,115029.553
96430,114929.3645
96431,123005.2201
96432,123005.2201
96433,52414.95887
96434,122896.0374
96435,51510.66959
96436,51599.08298
96437,123005.2201
96438,43940.55142
96439,107110.0629
96440,122896.0374
96441,122668.3088
96442,129300.3799
96443,114929.3645
96444,116272.8486
96445,100755.5122
96446,116382.6372
96447,123005.2201
96448,122559.4252
96449,107453.6408
96450,109042.6199
96451,80680.46719
96452,109617.6103
96453,109934.6948
96454,122668.3088
96455,115251.4723
96456,99857.48522
96457,52770.67647
96458,122592.3274
96459,94431.50793
96460,43712.50706
96461,122559.4252
96462,52577.01607
96463,122559.4252
96464,44650.28965
96465,77563.09889
96466,80680.46719
96467,114453.1859
96468,122622.5758
96469,94521.95278
96470,43619.23831
96471,114929.3645
96472,118261.6519
96473,52595.24034
96474,52917.19909
96475,114453.1859
96476,80660.9177
96477,115029.553
96478,121657.6088
96479,43525.00227
96480,109617.6103
96481,122264.8015
96482,129252.9977
96483,114353.4994
96484,123005.2201
96485,114453.1859
96486,122668.3088
96487,122896.0374
96488,50266.7065
96489,51652.32407
96490,52042.18207
96491,101882.8831
96492,109454.1722
96493,129158.5765
96494,52145.44611
96495,114353.4994
96496,52015.96606
96497,43522.00077
96498,85421.42676
96499,99906.8845
96500,118409.4585
96501,85375.25326
96502,50469.68148
96503,43356.8976
96504,122668.3088
96505,115029.553
96506,85421.42676
96507,101263.3546
96508,51878.0966
96509,51392.27751
96510,51868.73634
96511,123005.2201
96512,107644.3303
96513,43493.56852
96514,122668.3088
96515,44518.99898
96516,52089.20126
96517,109219.5568
96518,102450.561
96519,122559.4252
96520,114566.5031
96521,51678.2106
96522,122896.0374
96523,51964.13243
96524,51425.27532
96525,125582.5939
96526,99714.91463
96527,53972.526
96528,115029.553
96529,43500.17461
96530,114673.9932
96531,109811.3382
96532,44723.00456
96533,101091.7886
96534,109960.9568
96535,107372.1414
96536,109422.9977
96537,77563.09889
96538,44570.15582
96539,50508.57521
96540,114929.3645
96541,52902.0385
96542,80752.86194
96543,122896.0374
96544,107665.9241
96545,114353.4994
96546,114929.3645
96547,84132.05576
96548,50361.65721
96549,122896.0374
96550,120086.0116
96551,51278.22922
96552,114353.4994
96553,128532.4617
96554,123005.2201
96555,114353.4994
96556,51935.62978
96557,129300.3799
96558,43818.66063
96559,93015.25664
96560,102183.0216
96561,52472.72171
96562,122668.3088
96563,130431.941
96564,115029.553
96565,114453.1859
96566,85375.25326
96567,109740.7493
96568,100033.964
96569,122559.4252
96570,53111.60481
96571,88555.63927
96572,128629.0863
96573,115143.4409
96574,122668.3088
96575,122668.3088
96576,52398.24963
96577,52669.47662
96578,43637.71943
96579,51652.32407
96580,114353.4994
96581,109506.9161
96582,52449.36018
96583,109235.3316
96584,107208.5788
96585,50510.70058
96586,122559.4252
96587,101077.7206
96588,52577.01607
96589,115143.4409
96590,114929.3645
96591,51710.88855
96592,123005.2201
96593,122559.4252
96594,122559.4252
96595,109617.6103
96596,88092.75119
96597,107376.3237
96598,128324.4665
96599,114929.3645
96600,88092.75119
96601,115874.967
96602,51641.04512
96603,122559.4252
96604,50469.68148
96605,52800.52053
96606,53168.06332
96607,100207.6249
96608,43643.64942
96609,51573.23609
96610,101252.412
96611,122668.3088
96612,109219.5568
96613,109454.1722
96614,51398.709
96615,121245.265
96616,122896.0374
96617,77563.09889
96618,53271.85164
96619,77645.86781
96620,107372.1414
96621,53514.77311
96622,115029.553
96623,52122.40618
96624,122896.0374
96625,88092.75119
96626,122559.4252
96627,114353.4994
96628,109328.1195
96629,110173.0976
96630,50469.70099
96631,85181.05692
96632,122559.4252
96633,122896.0374
96634,123005.2201
96635,120913.2559
96636,109328.1195
96637,44555.07034
96638,107552.2868
96639,43521.04298
96640,129021.5282
96641,80752.86194
96642,114353.4994
96643,107278.6224
96644,101534.691
96645,122896.0374
96646,44767.50597
96647,114453.1859
96648,116591.9959
96649,51584.96
96650,84132.05576
96651,122668.3088
96652,101518.973
96653,114453.1859
96654,115029.553
96655,115029.553
96656,123005.2201
96657,115664.7102
96658,114353.4994
96659,90743.15493
96660,51786.48367
96661,122559.4252
96662,107233.5044
96663,122559.4252
96664,123507.7699
96665,108837.9281
96666,122668.3088
96667,91531.3723
96668,123005.2201
96669,121713.6944
96670,101623.1423
96671,77576.25846
96672,50821.6198
96673,115029.553
96674,122559.4252
96675,115029.553
96676,122668.3088
96677,84326.27005
96678,43609.21159
96679,77493.56375
96680,123005.2201
96681,51549.34832
96682,51839.67703
96683,50377.65161
96684,122668.3088
96685,43522.00077
96686,101270.4487
96687,114929.3645
96688,114673.9932
96689,114929.3645
96690,51318.87816
96691,88351.6842
96692,122668.3088
96693,129223.2093
96694,116898.7523
96695,43538.15727
96696,90586.40458
96697,116591.9959
96698,110552.0633
96699,52481.17851
96700,123005.2201
96701,51606.43946
96702,110828.2385
96703,84132.05576
96704,122896.0374
96705,115029.553
96706,109023.4365
96707,50509.08734
96708,88351.6842
96709,114353.4994
96710,51641.04512
96711,50176.72877
96712,85181.05692
96713,109042.6199
96714,109331.3548
